都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000000666,京都府,京丹後市,本願寺,ホンガンジ,,,京都府京丹後市久美浜町十楽,,35.601796 ,134.902268 ,,,,拝観自由（団体拝観は要予約）,,,天平2年（730）僧行基が開いたという古刹。本堂は、鎌倉時代のものでこけらぶき、入母屋造り、しとみ戸をはめた神殿造り、しっとりとした落ち着きのある建物で重要文化財に指定されている。行基自作の行基菩薩行脚像、源信作の阿弥陀仏、唐より伝わった善導大師像など、一級品の寺宝も多く所蔵している。本堂となりの池畔には、法然上人の真蹟と伝わる「名号石」がある。自然石に六字の名号が彫られているので、この名がある。その昔、この石を蔦蔓がおおって雨水を防いだので雨除けの名号とも呼ばれていたといわれている。,,京都丹後鉄道宮豊線「久美浜」駅下車、徒歩15分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約35分,15台,,本願寺,0772-82-0154,,,,,2009-07-13,2019-03-08,
26000,0000008227,京都府,京丹後市,丹後半島松島温泉　宇川温泉よし野の里,タンゴハントウマツシマオンセン　ウカワオンセンヨシノノサト,,,京都府京丹後市丹後町久僧1562,,35.754968 ,135.177069 ,休日：木曜日（祝前日、祝日は営業）、年末年始※夏休みなどの特定期間は無休,,,外湯利用　11時～21時（受付は20時30分まで）,,,まったく趣の異なる2つの温泉があり、海の温泉「竜宮」では日本海に沈む夕陽と丹後松島の景観を、山の温泉「香具夜」では竹林と木々の緑が堪能できる。宿泊施設（コテージタイプの木造平屋建て、部屋数8部屋、定員42名）や、お食事処、直売所、農園・果樹園もある。【泉質】アルカリ性単純温泉（低張性アルカリ性温泉）【適応症】神経痛、筋肉痛、関節痛、五十肩など,,京都丹後鉄道宮豊線「峰山」駅から丹後海陸交通バス（経ヶ岬行き）で70分「久僧」下車、徒歩5分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約40分,70台,車椅子可（要介助）,丹後半島松島温泉　宇川温泉よし野の里,0772-76-1000,,,,https://ukawaonsen.jp/,2009-07-13,2019-03-07,
26000,0000000669,京都府,京丹後市,如意寺,ニョイジ,,,京都府京丹後市久美浜町1845,,35.609976 ,134.889364 ,,,,8時～17時　拝観自由,,入山料　無料（団体は有料）,真言宗の古刹で、行基菩薩の開基。本尊は十一面観音で眼守護のご利益で知られる。日切不動尊は厄除、縁結びなどの諸祈願で参拝が多い。当地の初詣の寺でもある。「関西花の寺25ヶ所霊場」の第七番札所で、4月のミツバツツジは境内一帯をピンクに染めるほか、四季折々の花や300種の山野草が咲く。本尊会である「千日会（8月9日）」は門前の湾上で花火や灯籠流しが行われる。住職の「花説法」はおもしろいと有名で、全国から参拝者が絶えない。,,京都丹後鉄道宮豊線「久美浜」駅下車、徒歩15分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約40分（28km）,普通車100台、バス10台、料金/無料※トイレ車椅子可、休憩所あり,車椅子可車椅子対応トイレ有り,如意寺,0772-82-0163,,,,http://www.nyoiji.com,2009-07-13,2019-03-08,
26000,0000009613,京都府,京丹後市,久美の浜　みなと悠悠,クミノハマ　ミナトユウユウ,,,京都府京丹後市久美浜町湊宮2102-1,,35.643303 ,134.916239 ,休日：無休,,,宿泊　チェックイン　15時　チェックアウト　10時ディナー　17時30分～20時,,,日本海と久美浜湾の2つの海に囲まれたグルメ宿。5階展望ラウンジからは世界ジオパークに認定された山陰海岸ジオパークの美しい海岸線が一望できる。大好評のバイキングでは季節のフェアに牛肉鉄板焼、刺身、にぎり寿司など全40種類以上のお料理が食べ放題。満点の星をのぞむ露天風呂では自家源泉の湯を満喫。,,京都丹後鉄道宮豊線「小天橋」駅から車で約7分（送迎有り、要予約）山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約50分,普通車30台、無料,車椅子可（一部段差有り、エレベーター有り、要介助）車椅子対応トイレ有り,久美の浜　みなと悠悠,0772-83-2329,,,,https://yuuuyuuu.com,2014-03-12,2021-03-04,
26000,0000000670,京都府,京丹後市,久美浜温泉湯元館,クミハマオンセンユモトカン,,,京都府京丹後市久美浜町平田1106-4,,35.640468 ,134.944658 ,,,,,,入浴料金　大人（中学生以上）　600円　小人（小学生以下）　200円　幼児（1歳未満）無料　敬老（満70歳以上）　400円,久美浜駅の北東、小天橋のすぐ近くにある久美浜温泉。ここの自慢は何といっても自然の岩肌から流れ落ちる湯を集めた露天風呂。他にも薬草風呂、打たせ湯などバリエーションに富んだお風呂がある。効能は神経痛、胃腸病など。,,京都丹後鉄道宮豊線「小天橋」駅から車で5分（宿泊の方は送迎有り）山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約35分,乗用車150台、バス6台,,久美浜温泉湯元館,0772-83-1071,,,,,2009-07-13,2019-03-08,
26000,0000009450,京都府,京丹後市,京都　夕日ヶ浦温泉　丹後・食の宿　みのり旅館,キョウト　ユウヒガウラオンセン　タンゴ・ショクノヤド　ミノリリョカン,,,京都府京丹後市網野町浜詰,,35.660587 ,134.967518 ,,,,チェックイン　15時チェックアウト　10時,,,魅力あふれる丹後の食材をより美味しくご提供できるようにと、かまどダイニングででき立てお料理をご提供。天然夕日ヶ浦温泉は、24時間入浴可能。数奇屋風の日本の伝統文化を残す宿で心温まるおもてなしを。,,京都丹後鉄道宮豊線「夕日ヶ浦木津温泉」駅から車で5分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約35分,無料,,京都　夕日ヶ浦温泉　丹後・食の宿　みのり旅館,0772-74-1166,,,,http://www.minoriryokan.com/,2011-07-26,2019-03-07,
26000,0000000671,京都府,京丹後市,湯舟坂2号墳,ユブネザカニゴウフン,,,京都府京丹後市久美浜町須田,,35.562216 ,134.917849 ,,,,,,,昭和56年（1981）に、大小2対の竜が向かい合って、玉をくわえた黄金の太刀が発見され、一躍考古学ファンの注目を集めた。重要文化財に指定されているこの太刀は、全長1.2ｍで、環頭柄頭の最大径は10.8cmの見事なもの。環頭や柄には金箔が施されており、古墳時代の日本海沿岸文化を考えるうえでも欠かせない学術資料となっている。京都府指定史跡,,京都丹後鉄道宮豊線「久美浜」駅から車で15分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから府道651号～国道312号～府道706号,,,京丹後市教育委員会,0772-69-0640,,,,,2009-07-13,2019-03-08,
26000,0000009449,京都府,京丹後市,プラザホテル吉翠苑,プラザホテルキッスイエン,,,京都府京丹後市峰山町杉谷943,,35.624740 ,135.064694 ,,,,,,,京丹後の中心に位置し、京都丹後鉄道宮豊線峰山駅から徒歩8分。京丹後市役所東隣にある便利なシティーホテルです。シングルから和室まで全68室。1階ダイニングでは、一品メニューから会席・かに料理等幅広くご用意しております。,,京都丹後鉄道宮豊線「峰山」駅下車、徒歩8分,,,プラザホテル吉翠苑,0772-62-5111,,,,http://www.kissuien.jp/,2011-07-22,2019-03-07,
26000,0000000892,京都府,京丹後市,丹後ちりめん発祥記念碑,タンゴチリメンハッショウキネンヒ,,,京都府京丹後市峰山町室,,35.626143 ,135.057421 ,,,,,,,丹後ちりめんが、今日のように独特のしぼを持ち、しなやかな風合いと光沢をもつ織物になったのは、今から約300年前の享保5年（1720）峰山の絹屋佐平治（のちに森田治郎兵衛と改名）が京都西陣の機屋へ修業し、秘伝の技術を学びとり、丹後へ持ち帰ったことに始まる。彼の偉業をたたえ生家跡に丹後ちりめん発祥の碑が建てられている。,,京都丹後鉄道宮豊線「峰山」駅から丹後海陸交通バスで10分「峰山」下車、徒歩5分,,,京丹後市商工観光部観光振興課,0772-69-0450,,,,,2009-07-13,2019-03-07,
26000,0000008224,京都府,京丹後市,タンゴ峰山温泉,タンゴミネヤマオンセン,,,京都府京丹後市峰山町,,35.605679 ,135.081895 ,,,,,,,"地下1,000mより湧き出た豊富な温泉。【泉質】アルカリ性単純温泉（低張性アルカリ性温泉）【適応症】神経痛、筋肉痛、関節痛、五十肩、冷え性",,京都丹後鉄道宮豊線「峰山」駅から車で5分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから府道651号～国道312号,,,ホテルつかさ峰山,0772-62-5771,,,,,2009-07-13,2019-03-07,源泉※日帰り入浴不可
26000,0000000895,京都府,京丹後市,妙性寺,ミョウショウジ,,,京都府京丹後市大宮町五十河1182,,35.609208 ,135.150206 ,,,,拝観要相談,,,小野山妙性寺は、平安六歌仙の一人として名高い小野小町を開基とする寺院。その昔、小野小町が妙性寺所在の五十河の地で命を落としたと伝えられ、この地に辞世の句を遺すなど幾つかの伝承が残されている。妙性寺には小野小町坐像や位牌などが伝えられいて、「小野妙性大姉」という小町の戒名がそのまま山号・寺号になっている。,,京都丹後鉄道宮豊線「京丹後大宮」駅から丹後海陸交通バスで「小町公園」下車、徒歩5分,3台,,妙性寺,0772-68-1022,,,,,2009-07-13,2019-03-07,
26000,0000009533,京都府,京丹後市,琴引浜,コトヒキハマ,,,京都府京丹後市網野町掛津,,35.702382 ,135.048511 ,,,,,,,"全長は1.8kmにわたる白砂青松野景勝地。国の天然記念物及び名勝に指定されている。砂浜を足でこするように歩くと、キュッキュッと、まるで琴を奏でるかのような音がするので「琴引浜」と名づけられました。また、浜の一部には太鼓浜と呼ばれる一帯があり、踏めばドンドンと太鼓のような音がします。夏はキャンプ場、海水浴場としても賑わいます。こちらから海水浴場パンフレットのダウンロードができます""",,京都丹後鉄道宮豊線「網野」駅から車で15分,約600台、有料,,京丹後市観光公社,0772-72-6070,,,,,2012-02-02,2021-07-19,
26000,0000000898,京都府,京丹後市,とり松,トリマツ,,,京都府京丹後市網野町網野146,,35.673180 ,135.027600 ,休日：毎週火曜日、水曜日（祝日の場合は翌日）,,,11時30分～15時30分,,,京都最北端丹後半島にある日本料理店。地の利を生かし、土地の味を大切に守り続ける昭和7年創業の老舗。丹後の代表的な家庭料理、サバを使ったばらずしをはじめ、冬は近海で捕れた松葉蟹料理も提供している。,,京都丹後鉄道宮豊線「網野」駅下車、徒歩10分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約25分,,,とり松,0772-72-0429,,,,http://torimatsu.jp/,2009-07-13,2020-09-02,
26000,0000008225,京都府,京丹後市,上野温泉,ウエノオンセン,,,京都府京丹後市網野町浜詰256-1,,35.658197 ,134.964006 ,,,,,,,〈外湯〉花ゆうみ（TEL.0772-74-1306）【泉質】単純温泉（低張性弱アルカリ性温泉）ナトリウム・カルシウム温泉【適応症】神経痛、関節痛、五十肩、うちみ、くじき、慢性消化器病、痔疾、冷え性、病後回復期、疲労回復など,,京都丹後鉄道宮豊線「夕日ヶ浦木津温泉」駅から車で5分山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから府道651号～国道312号～府道17号～国道178号,,車椅子可,外湯 花ゆうみ,0772-74-1306,,,,,2009-07-13,2019-03-07,源泉
26000,0000000903,京都府,京丹後市,間人皇后・聖徳太子母子像,ハシウドコウゴウ・ショウトクタイシボシゾウ,,,京都府京丹後市丹後町間人,,35.742497 ,135.105387 ,,,,,,,6世紀末、聖徳太子の母で、用明天皇の后の穴穂部間人皇后が、蘇我、物部氏間の戦乱からこの地に逃れ住み、乱がおさまった後、都へ帰る時に里人へ感謝の念を込め自らの名「間人」を村名に贈った。里人は皇后の名をそのまま地名にするのはおそれ多いとして、皇后の御退座にちなみ、「間人」と書いて「たいざ」と読み伝えたといわれている。彼女の滞在を記念したこの像は、受けた恩を忘れぬように、そして里人がいつまでも優しい心をなくさないようにと願い、間人の海を見守るように優しくたたずんでいる。,,京都丹後鉄道宮豊線「峰山」駅から丹後海陸交通バス（間人行き）で30分「丹後庁舎前」下車すぐ山陰近畿自動車道野田川大宮道路「京丹後大宮」ICから約30分,,,京丹後市観光公社丹後町支部,0772-75-1500,,,,,2009-07-13,2021-05-06,
